Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted,Policy Name
e9a41a11-508d-4079-98b6-9ebbf8bdc785,CPT-87471,Quarterly,4255173c-87cf-4ec9-b9d1-d5fe464262c8,6382,Dr. Christina Gibson,Davis-Allen,Treatment: Managed acute pulmonary embolism through anticoagulation therapy under close supervision.',Second top lot issue than. Above participant mouth in idea draw.,From store maybe fly sense. At music mouth.,23289,"Pollard, Murray and Anderson",Approved,(767)680-7855,"Thomas, Long and Reilly",Low-Cost Premium for Young People,9af04505-2018-40fd-a88f-19b6d377a1ba,Corporate,14-06-2021,41801,637,29-03-2021,13-12-2021,GB05OTXS13663908074352,9af04505-2018-40fd-a88f-19b6d377a1ba,David Johnson,"047 Sullivan Corner Apt. 628 West Aaronborough, MT 93528",618.976.2243,pattersonjeffrey@gmail.com,Yes,20-05-2023,1900,No,Comprehensive Health Plan
5213681e-fac6-4ffe-ac9b-7e0494e8f9a2,CPT-32152,Annually,e9677b75-7160-4ce4-8df9-4af99531418c,51197,Dr. Nancy Watkins,Garcia Group,Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.','Admission Start Date:13-01-2024; Admission End: 14-02-2024; Treatment: Treatment: Assessed pre-surgery and provided comprehensive eye care instructions.'',Expect sure analysis.,48419,Collins-Jackson,Approved,+1-163-249-2707x8049,Anderson-Daugherty,Protection from Growing Medical Expenses,f212fb68-59c1-45e9-ba76-0819da99d7dc,Corporate,24-08-2023,2668,834,23-05-2023,17-02-2024,GB77BXHY49064893349665,f212fb68-59c1-45e9-ba76-0819da99d7dc,Mr. Pedro Floyd,"7242 Steven Village Apt. 167 Farmerbury, WA 13384",001-514-610-8194,mirandaray@hale-abbott.com,Yes,13-01-2024,8948,No,Senior Citizen Health Insurance Plans
945e4a25-9366-4d64-96aa-c9cbf1d66f02,CPT-42144,Monthly,45365fec-d293-43b9-a4aa-f3eaa6337667,22348,Dr. Beth Martinez,Rice LLC,Treatment: Administered peritoneal dialysis and provided post-treatment counseling.','Admission Start Date:16-02-2025; Admission End: None; Treatment: Treatment: Administered peritoneal dialysis and provided post-treatment counseling.'',Record arm stop level manage.,95386,"Mueller, Gomez and Campbell",Approved,001-671-792-5606,Maddox PLC,Critical Disease Specific Plans,cd0e0b4f-d194-40ce-9da8-9a97eaefa3a6,Family,01-11-2022,67992,563,05-03-2020,28-12-2022,GB35KKWV55477572389289,cd0e0b4f-d194-40ce-9da8-9a97eaefa3a6,Kenneth Spears,"56701 Kenneth Trail Apt. 963 East Marcus, NV 71941",001-710-375-4702,ctorres@yahoo.com,No,16-02-2025,3463,No,Disease-Specific Health Insurance Plans
d508b75e-ff6c-4dea-ad96-44a5c3a44826,CPT-42060,Annually,54b38680-a21f-4934-88a5-d07a1bbd8852,88617,Dr. Miss Jeanette Hernandez,Rodriguez-Morris,Treatment: Performed cataract removal and implanted intraocular lens.',Half grow just site.,Let usually act boy. Have large until laugh.,44881,Salazar-Lucas,Approved,+1-703-903-4956x345,Carter Inc,Cardiovascular Health,52e8542e-a3ce-4263-96bf-8aa1b13e5fa8,Individual,19-05-2023,97617,182,02-10-2022,06-10-2023,GB52GUGX06472836221027,52e8542e-a3ce-4263-96bf-8aa1b13e5fa8,Robert Perez,"5965 Lori Parkway Suite 631 Oliviaberg, AL 86027",+1-760-292-1513x768,qryan@hotmail.com,No,05-03-2024,3880,No,Senior Citizen Health Insurance Plans
fe77b546-ebac-45ec-a472-cd58345a83e7,CPT-52646,Annually,ca9de113-0807-4dbc-bafb-08fa14e29e78,34887,Dr. Amber Quinn,"Guzman, Hopkins and Rodriguez",Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Deep drive kind lose.,Foot best small in charge.,54631,"Ballard, Alexander and Vasquez",Rejected,(915)008-8621,Taylor-Rush,Protection from Growing Medical Expenses,8f7ab054-1665-4af2-91e5-b4068cad53de,Individual,11-02-2025,58993,440,07-12-2024,11-03-2025,GB08MUZJ75970811708160,8f7ab054-1665-4af2-91e5-b4068cad53de,Stephanie Parsons,"78737 Hendricks Keys Suite 004 Port Nicholasview, WI 92789",474.896.1364,rcampbell@oneill.com,No,03-04-2022,5077,Yes,Senior Citizen Health Insurance Plans
f0c0a63e-494f-458d-9881-8deae1680a3f,CPT-21519,Quarterly,8f5695fa-fe91-4fe5-bc64-5bfca8923eda,90040,Dr. Debbie Gross,Garcia-Steele,Treatment: Conducted postpartum evaluation and counseling on lactation.',Blood through even continue voice teacher degree.,Network war stop meeting thought night line.,31091,Johnson-Wood,Approved,618.696.9743,Perry-Miller,Hospitalisation Benefits,1b318846-f7ab-4833-826d-0e354ce1dc02,Individual,08-02-2025,99666,753,19-07-2024,29-09-2025,GB97FHZS48042437393498,1b318846-f7ab-4833-826d-0e354ce1dc02,Donna Robinson,USNS Guzman FPO AA 26966,(545)440-6006x57081,kennethcopeland@skinner.com,No,06-10-2022,3066,No,Comprehensive Health Plan
da715955-8229-4913-92da-8e552c03f7c6,CPT-94404,Annually,0d6baae4-c0a9-4bb8-942a-56cd0f2b702a,4678,Dr. Joshua Jensen,Finley-Martin,Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Hundred people world player act back others.,Pretty start knowledge son hot answer actually.,32302,"Wade, Weaver and Burton",Approved,001-544-233-5703,Gross LLC,Mental Health Care,1e859f7f-c516-4e3c-8860-847d011a5abf,Corporate,11-04-2024,15222,841,18-04-2022,16-01-2025,GB26UENJ99800063209135,1e859f7f-c516-4e3c-8860-847d011a5abf,Scott Shaw,"6495 Bernard Extensions Suite 254 New Tiffanyview, NM 48752",-7695,christophermoore@yahoo.com,No,10-12-2023,5930,Yes,Comprehensive Health Plan
4b2325e0-d2b0-44f4-a898-2dc9e9dde4c8,CPT-89891,Quarterly,f3754930-a64d-40ca-bf29-49a20b85d4e7,22503,Dr. Cindy Perry,"Frey, Wade and Sanchez",Treatment: Administered post-operative care for valve replacement surgery.','Admission Start Date:21-12-2022; Admission End: 01-08-2024; Treatment: Treatment: Administered post-operative care for valve replacement surgery.'',Great herself over save over resource.,33151,Davis and Sons,Rejected,001-718-931-5888x5155,Parker Group,Includes Yearly Medical Check-Ups,be90df17-ab10-4593-8e6f-807cc1b7bd01,Corporate,08-06-2024,90581,410,12-07-2021,29-08-2024,GB02DHIX99005799580047,be90df17-ab10-4593-8e6f-807cc1b7bd01,James Ayala,"30242 Gallagher Coves Suite 347 South Linda, RI 92054",(986)210-2803x4335,vanessa94@yahoo.com,No,21-12-2022,3614,Yes,Comprehensive Health Plan
51c99dc2-ff3c-46b7-bdf4-31e0715b4601,CPT-35543,Monthly,9e5e6dce-9922-43cc-82d0-e319f6f00cd5,32676,Dr. Kevin Lowery,Johnston Ltd,Treatment: Administered pain relief for post-operative recovery.',Purpose list meeting perhaps stay. Hand water political explain chair leg.,Act mouth determine knowledge sit full within.,80377,"Sexton, Foster and Berry",Approved,9289808168,"Johnson, Mayer and Meyer",Maternity Benefits,7fb0b23e-a191-4f57-9ad8-486b5c0a3c9d,Family,02-06-2023,11364,564,26-09-2022,29-12-2023,GB56KLWZ18225938635720,7fb0b23e-a191-4f57-9ad8-486b5c0a3c9d,Kimberly Vasquez,"28135 Deborah Hollow Suite 365 New Karenmouth, HI 92445",(257)798-2776x479,rebeccamartinez@hotmail.com,No,08-01-2021,2792,Yes,Comprehensive Health Plan
d397f1e1-c444-4815-9f16-e1e6e5cc6927,CPT-73309,Monthly,5e6afc68-8b35-47b1-96ec-2c57edfd00e0,35850,Dr. Zachary Rice,"Cortez, Bond and Anderson",Treatment: Administered post-operative care for valve replacement surgery.','Admission Start Date:11-02-2021; Admission End: 05-08-2023; Treatment: Treatment: Administered post-operative care for valve replacement surgery.'',Research hope while song travel tonight heart.,47785,Miller-Avila,Rejected,032-857-4116x97445,Jordan LLC,Critical Disease Specific Plans,0b033209-0791-4178-8c8e-f38d2f17eabc,Family,15-05-2023,54034,90,02-03-2023,04-10-2023,GB22YOTW32376870769033,0b033209-0791-4178-8c8e-f38d2f17eabc,Kendra Jimenez,"6202 Thomas Meadows Apt. 124 New Caitlinstad, MI 13298",153.403.7338,baldwinamy@perez.org,No,11-02-2021,5464,No,Disease-Specific Health Insurance Plans
2d5f5c62-c9b4-4218-ad42-160ffec12abe,CPT-85506,Monthly,5e2ce7fd-f841-4bc2-a342-548dc13ff735,26815,Dr. Patrick Rios,Pena-Jones,Treatment: Provided intravenous fluids and electrolyte therapy for severe dehydration.',Protect state decision audience.,Evening let probably tough.,4441,Johnson Group,Rejected,697.632.7558,Taylor Ltd,Skin and Dermatology Care,e6369fc8-a1e1-4a3d-9a3f-260ec3678b29,Corporate,19-11-2022,23399,248,30-09-2020,30-12-2022,GB33RNGG12162409394209,e6369fc8-a1e1-4a3d-9a3f-260ec3678b29,Allison Harris,"30045 Ian Center Suite 760 New Ashley, WY 28474",880.425.1762,traceynorton@miller-valdez.biz,Yes,16-04-2022,7354,No,Comprehensive Health Plan
9bf2aae8-8eaf-41a0-b7b6-f1b5beabb695,CPT-34326,Quarterly,0f9375fe-03e6-4b2b-94ed-27d1cd3d7b14,34363,Dr. Julia Palmer,Coleman PLC,Treatment: Provided cardiac rehabilitation and prescribed medications for recovery.',Evening huge today relate sign big. Husband down however treat experience.,While series PM during.,79154,Valdez LLC,Approved,061-357-4631x814,Dodson-Gross,Critical Disease Specific Plans,aa755ac3-4687-43a1-85ae-ab7f97ed3fab,Family,08-08-2020,82439,769,24-07-2020,03-12-2020,GB19QCKK24685081162815,aa755ac3-4687-43a1-85ae-ab7f97ed3fab,Devon Thompson,"2632 Jorge Ridges Apt. 630 South Margaret, VA 73981",321.148.3948x472,davidcarter@scott.com,Yes,27-05-2022,7743,No,Disease-Specific Health Insurance Plans
6dbb3378-ba7a-4f23-8649-31ea9b41f4c6,CPT-96767,Monthly,2d6ba637-964d-495c-b4a9-d99fcd744088,34338,Dr. Mr. William Thompson PhD,Anderson-Briggs,Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.','Admission Start Date:15-09-2024; Admission End: 18-10-2024; Treatment: Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.'',Safe his black statement.,69716,Gardner-Ruiz,Approved,045-850-2792x237,Jackson-Barton,Maternity Benefits,7519392f-9ca8-425d-b2db-8a58b130571f,Corporate,16-05-2024,74095,816,05-07-2020,09-11-2024,GB26BWSI50070506920917,7519392f-9ca8-425d-b2db-8a58b130571f,Gregory Gonzalez,"PSC 4159, Box 5555 APO AA 47063",9047136058,clarkcharles@hoffman.com,No,15-09-2024,3815,No,Comprehensive Health Plan
05d755c2-cfcd-4ec2-8cb1-101efaed8d99,CPT-87701,Quarterly,f492351b-1c7c-40a3-944e-39bac1677173,84928,Dr. Kimberly Keith,Frey-Hicks,Treatment: Administered antibiotics for infection control.',Leader west country Republican add.,Your develop tax peace idea central.,3326,Brown-Mcgee,Rejected,+1-531-398-0348x72189,"Barton, Miller and Williams",Critical Disease Specific Plans,ca9bf3b8-a53b-43f1-8172-3871a2990a20,Family,07-02-2024,98777,844,01-06-2022,17-12-2024,GB41DCPK50843834295329,ca9bf3b8-a53b-43f1-8172-3871a2990a20,Amanda Bernard,"813 Taylor Camp Herreraland, CT 83344",073.829.5814x136,rwilliams@yahoo.com,Yes,16-01-2022,2373,Yes,Disease-Specific Health Insurance Plans
a7f04c79-a258-478f-8cdf-b6748f442636,CPT-72629,Annually,cfa6c678-6054-43f4-b32d-9e036e89e19b,69122,Dr. Mrs. Anita Webster,Duarte LLC,Treatment: Administered post-operative care for valve replacement surgery.','Admission Start Date:03-05-2021; Admission End: 18-10-2023; Treatment: Treatment: Administered post-operative care for valve replacement surgery.'',Too agree space follow every.,90219,"Manning, Johnson and Zimmerman",Approved,774-534-7724x898,Jenkins Ltd,Hospitalisation Benefits,2b2389a7-c8e8-46a3-a882-63bde2a86ac7,Corporate,26-01-2025,23139,602,29-10-2024,23-05-2025,GB12FFTK46482519727837,2b2389a7-c8e8-46a3-a882-63bde2a86ac7,Leslie Burton,"4393 Faulkner Gateway Suite 315 North Erintown, OK 15262",191.758.4982x65808,scott69@cardenas.com,Yes,03-05-2021,9496,No,Comprehensive Health Plan
433007ce-99bf-436a-a9aa-61f095d91078,CPT-21401,Quarterly,667b97d9-d3f8-433f-8a79-ae1bddc0df8f,64184,Dr. Pamela Jacobson,Webster-Walker,Treatment: Conducted routine check-up and prescribed vitamins.',Body major wonder member help. Character event improve impact record.,Night nature fact different.,32939,Anderson Ltd,Rejected,001-765-453-4689x760,Bentley-Sanders,Eye and Vision Care,b9e5c2b2-63e6-4ab6-9e71-9926fbbba1a7,Family,13-03-2022,75273,641,21-01-2021,24-09-2022,GB75HWHU16196594090280,b9e5c2b2-63e6-4ab6-9e71-9926fbbba1a7,Carrie Roy,"30445 Brian Corners Apt. 864 East Justinport, MD 52608",001-204-213-5624x5367,gardnerchristopher@davis-guzman.com,Yes,17-09-2024,2567,No,Comprehensive Health Plan
889e776b-dbf9-46e0-8fc5-794ff66828af,CPT-65609,Quarterly,3bbfdb02-86a3-4b78-9d2a-cb77d94ef0e3,37077,Dr. Shawn George,Martin-Floyd,Treatment: Assisted with delivery and provided neonatal care.',Actually toward tough anything know. Watch pick operation your computer science.,My whether great race. Very can beat level.,74762,"Wright, Moon and Jordan",Approved,336-454-5296x880,Quinn-Webb,Maternity Benefits,02bb9a59-cd53-42de-acc7-8b0e201379bc,Individual,10-12-2024,5560,209,10-11-2023,19-03-2025,GB93JOCW94779012736983,02bb9a59-cd53-42de-acc7-8b0e201379bc,Mary Morgan,"37531 Cynthia Mill Lake Jennifer, UT 21097",+1-543-161-3390x176,qroy@gmail.com,Yes,02-11-2023,4943,No,Comprehensive Health Plan
e563fa06-9384-4910-8bd8-86d3df088e59,CPT-27614,Quarterly,c893871a-51f4-4788-b7f5-caff7c053542,41236,Dr. Mrs. Rachel White,Rivers-Rice,Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.','Admission Start Date:17-02-2022; Admission End: 15-04-2023; Treatment: Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.'',Season site whatever north.,35400,"Perry, Stanley and Owens",Rejected,+1-478-030-8090x43070,Barber-Wilson,Critical Disease Specific Plans,859eb7d4-ba57-4187-a522-e6b2e3419750,Family,20-12-2023,99162,522,06-10-2020,01-05-2024,GB10YYNL75394061475861,859eb7d4-ba57-4187-a522-e6b2e3419750,Courtney Koch,"5532 Jason Plaza Fergusonberg, DC 87358",+1-764-488-7397x74598,lreynolds@chavez-macdonald.com,No,17-02-2022,6384,No,Disease-Specific Health Insurance Plans
dd5c1860-71a6-4c08-9756-5efe0db5007a,CPT-41747,Quarterly,e671873a-bb66-4dd4-ae43-198853c6d57f,78804,Dr. Natasha Brown,"Graves, Rose and Garcia",Treatment: Hospitalized for treatment of severe asthma exacerbation with corticosteroids.',Support minute hit firm.,Sometimes man fine. Us sense maybe.,79350,"Benson, Wagner and Foster",Rejected,+1-054-633-0678x385,Franklin PLC,Dental Treatment Coverage,a2cc28c6-0cef-4423-998d-7a9c43c72fc2,Corporate,28-08-2023,46697,339,17-04-2022,13-11-2023,GB04OSAH03589236573122,a2cc28c6-0cef-4423-998d-7a9c43c72fc2,Michael Walker,"18052 Huber Avenue Suite 444 Port Jerome, CT 47943",975.537.4838,michael28@burns.com,No,03-02-2023,2893,No,Senior Citizen Health Insurance Plans
aaae304a-5ad4-4908-993e-6e4643eee824,CPT-88455,Quarterly,d146c7ec-c9bb-49b8-91db-83977e5eb6a4,89729,Dr. Vicki Fisher,Carr-Cline,Treatment: Performed coronary artery bypass surgery successfully.','Admission Start Date:09-06-2022; Admission End: 26-11-2022; Treatment: Treatment: Performed coronary artery bypass surgery successfully.'',Sometimes yet page result shake beyond story.,78170,Morris-Rice,Approved,+1-273-973-8510x484,Williams-Foster,Cardiovascular Health,71a13ae7-9174-44be-98de-93edf3750773,Individual,19-11-2022,69048,11,27-09-2020,01-02-2023,GB13NIEX05112334293068,71a13ae7-9174-44be-98de-93edf3750773,Tammy Green,"71095 Stephenson Groves Christineberg, ME 70423",1678411782,amanda36@gmail.com,No,09-06-2022,9051,Yes,Senior Citizen Health Insurance Plans
c51a1b48-4d83-44d6-8631-2f6895531ff6,CPT-99010,Annually,26af6338-0b1c-49de-958d-53ffaa620614,82238,Dr. Katie Schneider,"Giles, Miles and Brown",Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.','Admission Start Date:30-09-2021; Admission End: 25-05-2022; Treatment: Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.'',Opportunity control guy bag study include.,26815,"Villa, Rivera and Allen",Approved,359-095-6187x856,Lopez-Patterson,Covers Ambulance Fees,b769f23e-cc32-47bc-bfe4-ac50e7cdf7e2,Family,10-08-2023,20296,39,12-07-2023,07-05-2024,GB76THAS21649645211875,b769f23e-cc32-47bc-bfe4-ac50e7cdf7e2,Nicholas Lynch,"06007 Crystal Stravenue Suite 421 Lake Kevin, UT 66474",9896384412,karen70@gmail.com,No,30-09-2021,9425,No,Senior Citizen Health Insurance Plans
12b57087-bd7b-41e7-a401-a28e2df9e67d,CPT-54402,Annually,7c1a64c0-0d4c-44ab-a574-7a0ca585e3cc,16402,Dr. Kathryn Kelly,"Page, Brown and Jacobs",Treatment: Administered pain relief for post-operative recovery.',Lay song girl world.,Prove spring still beautiful late friend.,88988,"Carter, Smith and Carter",Rejected,905-909-1167,Gates Group,Low-Cost Premium for Young People,6aef8b07-4b68-42f2-b39f-6377346d9f69,Family,24-01-2023,46147,461,28-02-2021,02-07-2023,GB68NOWH46608973158885,6aef8b07-4b68-42f2-b39f-6377346d9f69,Joshua Henry,"7402 Silva Green West Jasonberg, NH 14120",001-694-018-2699x2124,gbriggs@hotmail.com,No,20-01-2023,7168,No,Comprehensive Health Plan
04e67228-7950-418c-9abe-e7a238d1e1b2,CPT-91562,Annually,2242bc86-2cfb-4334-90f8-0f8912feb336,56960,Dr. Travis Thompson,Evans Ltd,Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.','Admission Start Date:03-02-2023; Admission End: 06-10-2023; Treatment: Treatment: Conducted hospital-based monitoring for critical dengue shock syndrome cases.'',Some by some more second pay.,42582,"Willis, Wheeler and Davis",Rejected,(164)684-1704x172,"Serrano, Green and Daniel",Protection from Growing Medical Expenses,0d876675-3cc9-466b-a3d0-309320a191e5,Family,20-04-2024,45449,822,21-11-2021,09-03-2025,GB50IZTU68458352532327,0d876675-3cc9-466b-a3d0-309320a191e5,Nicholas Costa,"6512 Ryan Extensions Connerstad, AK 60220",001-510-173-8658x0738,ndavis@johnson.com,Yes,03-02-2023,1954,No,Senior Citizen Health Insurance Plans
80d03f19-8b8b-455e-9a97-a2377e16f08e,CPT-76497,Monthly,2dc3a35f-a994-4e3f-97b8-9a490fe3d72c,98933,Dr. James Woods,"Avila, Patterson and Ramirez",Treatment: Performed minor surgery for injury repair.','Admission Start Date:29-01-2024; Admission End: 26-06-2025; Treatment: Treatment: Performed minor surgery for injury repair.'',Become all citizen.,18152,Ruiz-Schwartz,Rejected,718-948-2172,Glover-Young,Critical Disease Specific Plans,a933aa36-c8d8-4095-b6cc-4677875c527a,Individual,15-10-2024,63850,939,05-07-2024,04-09-2025,GB83HDNY60047654592621,a933aa36-c8d8-4095-b6cc-4677875c527a,Christopher Edwards PhD,"94793 Gregory Track Stevenchester, NJ 86073",(735)669-7713x3302,nancy94@mitchell.com,Yes,29-01-2024,7506,Yes,Disease-Specific Health Insurance Plans
3ed7bf37-9d35-4147-911d-40f785ea7633,CPT-41602,Monthly,1b340bf7-0ce9-4f6c-b748-68b1eabe2d8e,67317,Dr. Laura Wright,Haney-Warner,Treatment: Vi',Kind stage attention though. Important field physical down former administration.,Follow game defense again wind.,44469,"Stafford, Floyd and Jenkins",Rejected,7044888043,"Romero, Green and Johnson",Covers Ambulance Fees,4bbe5159-0a2d-4e85-b6f7-e67899d36cb9,Family,03-11-2021,47304,722,31-10-2021,16-09-2022,GB75OAIA28224014857322,4bbe5159-0a2d-4e85-b6f7-e67899d36cb9,Jessica White,"91251 Baker Road Suite 430 Port Diana, NM 68279",+1-782-702-4190x230,kimberly92@richards.biz,Yes,11-08-2023,1805,Yes,Senior Citizen Health Insurance Plans
d15c6f39-305f-4826-a9fb-694db2f29c50,CPT-63703,Monthly,f056b496-2530-4d3a-b666-dffcb6af7d1e,65611,Dr. Kristina Clark,Walker-Henderson,Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.','Admission Start Date:08-03-2024; Admission End: 07-02-2025; Treatment: Treatment: Provided ventilator support for respiratory failure caused by severe pneumonia.'',Store second word product in.,65537,Nichols Group,Approved,220761815,Smith and Sons,Covers Ambulance Fees,0530fb0d-ec2c-40ac-aa04-f310d3f1ffe5,Family,18-01-2025,6678,211,10-11-2020,26-06-2025,GB02IGPL44233435214550,0530fb0d-ec2c-40ac-aa04-f310d3f1ffe5,Cathy Smith,"082 Justin Overpass Suite 320 South Andreatown, OR 56448",8276269787,carol31@patterson.net,Yes,08-03-2024,3770,Yes,Senior Citizen Health Insurance Plans
4472b185-7040-4d67-bfe4-28b7e29a816a,CPT-29854,Annually,36b152d6-91fb-4cf3-9a30-3034d0e81fde,54484,Dr. Michelle Richardson,Hampton-Wilson,Treatment: Hospitalized for treatment of severe asthma exacerbation with corticosteroids.',Her decide team cultural cup now popular.,Arm along nearly event summer be.,15471,"Mccarthy, Davis and Parker",Approved,+1-636-884-9556x46605,Rose Inc,Protection from Growing Medical Expenses,37da06e3-93e4-46b9-b53b-32b78dfb1f3f,Individual,04-11-2024,70065,449,20-05-2024,05-09-2025,GB29VXKE30911699340234,37da06e3-93e4-46b9-b53b-32b78dfb1f3f,Brandi Brown,"PSC 3318, Box 5041 APO AA 76933",(559)720-8584,adavidson@hotmail.com,No,29-05-2024,4491,Yes,Senior Citizen Health Insurance Plans
633ab1c6-869c-48c0-9368-cbbd9378c091,CPT-67547,Annually,e7a573de-0b9b-4ccf-a6cc-f4eaeb6f0d17,65235,Dr. Mary Stuart,Shannon and Sons,Treatment: Administered post-operative care for valve replacement surgery.','Admission Start Date:30-05-2022; Admission End: 19-09-2023; Treatment: Treatment: Administered post-operative care for valve replacement surgery.'',Good four away argue start.,40295,"Miller, Gray and Hudson",Approved,+1-904-365-5681x86383,Stanley-Evans,Respiratory Health,ddaa3515-4774-4d04-b433-e202b5650b8e,Individual,22-12-2024,24649,164,13-10-2023,12-02-2025,GB07PXIX96945696614588,ddaa3515-4774-4d04-b433-e202b5650b8e,Jeffrey Cook,"2537 Hall Run Suite 474 Youngburgh, IL 66538",(357)256-0286x7975,fsmith@harvey.net,No,30-05-2022,6965,No,Senior Citizen Health Insurance Plans
76cc74ff-f665-4336-b27e-a9a6b7e6e9db,CPT-91577,Monthly,99e31422-55cc-4282-9dec-53fe3acb6ada,3290,Dr. Justin Robinson,"Kaufman, White and Sanders",Treatment: Administered post-operative care for valve replacement surgery.','Admission Start Date:21-03-2021; Admission End: 27-06-2021; Treatment: Treatment: Administered post-operative care for valve replacement surgery.'',Low whatever admit degree green hour truth.,83474,Crawford-Nash,Rejected,(338)561-8143,"Carson, Thompson and Ruiz",Critical Disease Specific Plans,b561aec1-a0e4-4d1e-999a-09f964bc227d,Corporate,12-02-2021,3894,223,05-07-2020,21-12-2021,GB57CXDM32035507328077,b561aec1-a0e4-4d1e-999a-09f964bc227d,Tyler Wong,"0269 Lewis Turnpike Apt. 833 Port Emilyshire, AK 60495",811-826-2675,marvinsmith@gmail.com,No,21-03-2021,746,Yes,Disease-Specific Health Insurance Plans
4d7d12b8-c9d0-4b1f-a7af-7f76c696e8ab,CPT-65812,Quarterly,7f6a4dcc-58fd-423a-a292-87080e0b9239,9196,Dr. Sean Flores,Moreno Inc,Treatment: Performed hemodialysis for renal failure with continuous monitoring of vitals.','Admission Start Date:24-05-2024; Admission End: None; Treatment: Treatment: Performed hemodialysis for renal failure with continuous monitoring of vitals.'',Sort purpose see ahead garden while event lawyer.,29176,"Vega, Morris and Donaldson",Rejected,8630570634,Richards-Fischer,Includes Yearly Medical Check-Ups,3c56bfdb-01f3-4601-8b2f-3f291c3bdd25,Family,22-12-2022,75444,292,27-04-2022,05-05-2023,GB21AOWE57099977363436,3c56bfdb-01f3-4601-8b2f-3f291c3bdd25,Derrick Mccormick,"11858 Robertson Village Gibsonberg, MS 39884",441-944-2939,janet95@gmail.com,Yes,24-05-2024,5506,Yes,Comprehensive Health Plan
a1b3251f-97de-466c-bfc0-791b61ee2161,CPT-71597,Annually,6857ace4-1aa5-4902-b98a-99698eb98829,79233,Dr. Ronnie Walker,Wiggins-Page,Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.','Admission Start Date:11-08-2023; Admission End: None; Treatment: Treatment: Managed complications of chronic kidney disease through hospitalization and dialysis sessions.'',Bad race election accept fire decide apply.,99263,Martin-Brown,Approved,001-359-171-2729,Harvey-Owen,Critical Disease Specific Plans,a8cc9ebc-4f69-4fb5-a9c9-156e7a0b42cd,Corporate,23-05-2021,50943,302,23-03-2020,13-04-2022,GB28WUTB04710990723668,a8cc9ebc-4f69-4fb5-a9c9-156e7a0b42cd,Kevin Ballard,"908 Robles Station Lake Marytown, AK 47384",001-141-572-3436x25059,fullersydney@hotmail.com,No,11-08-2023,1574,No,Disease-Specific Health Insurance Plans
778fa0a8-1ea0-419d-bf17-c7a8b9654576,CPT-50303,Quarterly,ac7f0805-76d9-472b-8f33-99c87319617c,4344,Dr. Rhonda Orozco,Graham-Daniel,Treatment: Administered antibiotics for infection control.',Trial far country tough.,Take sit information Mrs large drug image he.,85649,Parsons PLC,Rejected,(550)801-6297,King LLC,Dental Treatment Coverage,d89439eb-2457-4d7e-bd87-7b734f5d0591,Individual,04-01-2025,45599,257,24-07-2021,26-12-2025,GB35QUHK76495747403651,d89439eb-2457-4d7e-bd87-7b734f5d0591,Mark Simpson,"2016 Don Knolls Samuelberg, GA 37231",+1-356-560-7836x677,tammyhernandez@hotmail.com,Yes,16-06-2022,9203,No,Senior Citizen Health Insurance Plans
3b82cec4-a067-451f-82a7-10b26cb4b640,CPT-88807,Monthly,fb66a19d-cfad-47e8-b19e-39b772890e0e,54521,Dr. Teresa Barrett,Hampton-Owens,Treatment: Conducted postpartum evaluation and counseling on lactation.',Successful happen occur receive space set.,Range method and third of him.,79887,"Green, Smith and Young",Rejected,001-854-743-4624x48385,Williams-Moreno,Cardiovascular Health,e97c76b0-aa0d-42c6-888c-0d21c1a4f622,Corporate,25-08-2023,3999,872,24-06-2022,14-02-2024,GB34DWZK09109058084933,e97c76b0-aa0d-42c6-888c-0d21c1a4f622,Jose Shaffer,"9710 Nguyen Junction Barneshaven, TX 32444",(814)088-1328x1217,johnsonstephanie@rodriguez.com,Yes,07-03-2023,5848,Yes,Senior Citizen Health Insurance Plans
